                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    132,                0.94879,                 0.7335,                 1.1012,                0.85715,                0.90741,                0.93043,                0.72234,                 1.0557,                0.71966,                 1.1965,             0.00072579,             0.00072579,             0.00072579
                    133,                0.94467,                0.90712,                 1.0121,                0.85715,                0.90741,                0.93043,                0.72234,                 1.0557,                0.71966,                 1.1965,             0.00072497,             0.00072497,             0.00072497
                    134,                 1.0446,                 0.7893,                 1.0974,                0.85715,                0.90741,                0.93043,                0.72234,                 1.0557,                0.71966,                 1.1965,             0.00072414,             0.00072414,             0.00072414
                    135,                 1.0687,                0.89412,                 1.0819,                0.85715,                0.90741,                0.93043,                0.72234,                 1.0557,                0.71966,                 1.1965,             0.00072332,             0.00072332,             0.00072332
                    136,                 1.1754,                 0.9132,                 1.1501,                0.84315,                 0.8977,                0.91955,                 0.7177,                 1.0394,                0.76251,                 1.1886,             0.00072249,             0.00072249,             0.00072249
                    137,                 1.0994,                 0.7682,                 1.1424,                0.84315,                 0.8977,                0.91955,                 0.7177,                 1.0394,                0.76251,                 1.1886,             0.00072167,             0.00072167,             0.00072167
                    138,                 1.0408,                0.70997,                 1.0967,                0.84315,                 0.8977,                0.91955,                 0.7177,                 1.0394,                0.76251,                 1.1886,             0.00072084,             0.00072084,             0.00072084
                    139,                 1.2138,                0.77947,                 1.3293,                0.84315,                 0.8977,                0.91955,                 0.7177,                 1.0394,                0.76251,                 1.1886,             0.00072002,             0.00072002,             0.00072002
                    140,                 1.1737,                0.75119,                 1.1183,                0.84188,                0.90071,                0.91873,                0.73752,                0.95991,                0.76417,                 1.1387,              0.0007192,              0.0007192,              0.0007192
                    141,                 1.1529,                0.91927,                 1.2032,                0.84188,                0.90071,                0.91873,                0.73752,                0.95991,                0.76417,                 1.1387,             0.00071837,             0.00071837,             0.00071837
                    142,                 1.3415,                0.86421,                 1.3374,                0.84188,                0.90071,                0.91873,                0.73752,                0.95991,                0.76417,                 1.1387,             0.00071755,             0.00071755,             0.00071755
                    143,                0.99117,                0.72767,                 1.0771,                0.84188,                0.90071,                0.91873,                0.73752,                0.95991,                0.76417,                 1.1387,             0.00071672,             0.00071672,             0.00071672
                    144,                0.94879,                0.69441,                 1.0978,                0.84306,                0.88702,                0.91171,                0.70552,                0.90934,                0.74211,                 1.1043,              0.0007159,              0.0007159,              0.0007159
                    145,                 1.2118,                0.86756,                 1.2224,                0.84306,                0.88702,                0.91171,                0.70552,                0.90934,                0.74211,                 1.1043,             0.00071507,             0.00071507,             0.00071507
                    146,                 1.0112,                0.74034,                 1.0996,                0.84306,                0.88702,                0.91171,                0.70552,                0.90934,                0.74211,                 1.1043,             0.00071425,             0.00071425,             0.00071425
                    147,                0.90591,                0.74215,                0.96372,                0.84306,                0.88702,                0.91171,                0.70552,                0.90934,                0.74211,                 1.1043,             0.00071342,             0.00071342,             0.00071342
                    148,                 0.9642,                0.59777,                  1.011,                0.83778,                0.88946,                0.90855,                0.67631,                 0.9766,                0.71299,                 1.1149,              0.0007126,              0.0007126,              0.0007126
